Date,MSFT,F,CRAY,GOOG,HPQ,YHOO,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
11/1/2007,37.060001,8.5,5.77,350.292023,23.387829,30.219999,49.450001,41.766872,26.777143,113.650002,40.459999,32.18,45.709999,26.5,12.8,49.099998,35.380001,87.650002,62.419998,46.990002
11/2/2007,37.060001,8.95,6.46,354.296997,23.796549,31.110001,49.459999,41.430798,26.838572,114.589996,40.419998,32.509998,45.110001,26.799999,13.17,49.540001,36.740002,85.980003,58.900002,47.200001
11/5/2007,36.73,8.67,6.13,361.470123,23.860126,31.360001,48.459999,40.908012,26.597143,113.400002,40.040001,33.080002,44.450001,26.84,13.42,48.639999,36.740002,84.370003,55.59,47.419998
11/6/2007,36.41,8.63,6.02,369.509979,24.255222,29.93,48.700001,40.833328,27.398571,113.169998,40.040001,34.080002,45.560001,27.49,13.43,48.849998,37.900002,87.269997,54.509998,48.279999
11/7/2007,35.52,8.24,6.05,365.101501,23.542234,27.629999,48.119999,40.235859,26.614286,111.080002,38.66,32.75,43.310001,26.9,13.01,47.93,36.099998,87.040001,51.189999,45.77
11/8/2007,34.740002,8.48,6.19,345.624512,22.679382,26.700001,49.200001,39.890446,25.067142,106.110001,39.34,29.629999,43.5,25.93,12.51,47.27,33.84,83.580002,53.68,46
11/9/2007,33.73,8.2,6.08,330.7453,21.975477,25.790001,48.16,39.927788,23.624287,100.25,39.200001,28.58,43.98,25.15,12.37,47,33.360001,78.889999,54.200001,44.84
11/12/2007,33.380001,7.87,6.35,314.854858,21.589464,24.780001,48.240002,39.955791,21.965714,101.449997,38.650002,29.110001,43.98,25.370001,11.95,46.709999,30.030001,77,53.77,46.169998
11/13/2007,34.459999,8,6.32,329.041656,22.479565,26.1,49.869999,40.68396,24.280001,105.269997,39.849998,30.139999,46.27,26.139999,12.4,48.919998,32.68,79.860001,55.860001,47.290001
11/14/2007,33.93,7.98,6.15,319.641907,22.284286,25.07,48.669998,40.627949,23.73,103.440002,39.34,29.709999,45.73,25.85,12.28,48.650002,32.169998,78.510002,55.610001,46.889999
11/15/2007,33.759998,7.78,6.07,313.649353,22.207085,25.42,48.669998,40.179844,23.471428,103.599998,39.369999,29.299999,44.080002,25.530001,12.7,48.380001,31.74,77.849998,53.27,45.73
11/16/2007,34.09,7.7,6.11,315.631927,23.04723,26.82,47.880001,40.786652,23.77,104.790001,39.549999,29.940001,44.369999,25.51,12.64,48.23,32.450001,78.599998,52.900002,46.790001
11/19/2007,33.959999,7.34,5.95,311.75647,22.452316,26.76,47.110001,40.189178,23.421429,102.220001,37.75,29.43,42.82,25.17,12.07,47.32,30.26,79.18,51.130001,46.240002
11/20/2007,34.580002,7.24,5.9,323.059082,22.506811,26.719999,45.09,40.29187,24.121429,103.419998,38.029999,29.040001,42.77,25.52,11.28,48.139999,30.030001,80.389999,50.43,45.900002
11/21/2007,34.23,6.95,5.78,329.026733,22.198002,25.709999,46.450001,39.162277,24.065714,102.220001,37.450001,28.25,42.139999,24.629999,10.83,47.330002,29.709999,79.760002,48.509998,44.560001
11/23/2007,34.110001,7.19,5.87,337.086517,22.3297,26.129999,46.529999,39.806427,24.505714,104.050003,37.630001,28.690001,43.150002,25.07,10.78,49.080002,30.219999,81.43,49.889999,45.41
11/26/2007,32.970001,7.03,5.75,331.7565,21.871027,25.219999,46.450001,38.490124,24.648571,101.970001,36.349998,27.5,41.880001,24.370001,10.27,50.009998,29.52,81.300003,47.950001,43.869999
11/27/2007,33.060001,7.07,5.8,335.527374,22.1208,25.59,46.48,38.704842,24.972857,103.830002,36.73,27.49,42.939999,25.110001,10.15,53.310001,30.790001,85.589996,49.799999,45.169998
11/28/2007,33.700001,7.36,6,344.837463,23.038147,26.200001,48.02,39.591709,25.745714,107.370003,37.5,28.049999,44.849998,26.190001,10.35,55,32.849998,90.300003,53.5,47.580002
11/29/2007,33.59,7.29,5.79,347.198608,23.18347,26.629999,47.009998,39.657059,26.327143,107.5,38.029999,28.15,44.630001,26.34,10.14,54.209999,33.119999,89.150002,52.34,47.32
11/30/2007,33.599998,7.51,5.83,345.206085,23.233423,26.809999,48.02,40.338547,26.031429,105.18,38.209999,28.02,46.130001,26.08,9.76,53.970001,31.540001,90.559998,52.720001,47.959999
12/3/2007,32.919998,7.25,5.84,339.492493,22.906448,26.610001,46.869999,40.226521,25.551428,105.830002,38.279999,27.57,45.470001,26.25,9.66,53.709999,32,90.910004,52.279999,47.869999
12/4/2007,32.77,6.97,5.73,340.802582,23.029064,26.42,47.18,40.889339,25.687143,106.629997,37.860001,26.959999,44.709999,26.309999,9.25,52.98,31.969999,94.410004,50.009998,47.860001
12/5/2007,34.150002,6.98,5.83,347.950806,23.460491,25.98,48.049999,41.561493,26.5,108.160004,38.419998,27.48,45.23,27.219999,8.91,53.639999,33.630001,93.190002,50.110001,48.25
12/6/2007,34.549999,7.06,6,356.294525,23.710264,25.959999,49.049999,41.46814,27.135714,109.699997,38.82,27.790001,45.959999,27.98,9.07,54.77,34.310001,94.209999,51.580002,49.509998
12/7/2007,34.529999,7.06,5.93,356.10025,23.542234,25.629999,48.990002,42.289661,27.757143,108.860001,38.470001,27.450001,45.369999,27.73,9.05,53.23,33.880001,94.309998,51.689999,48.959999
12/10/2007,34.759998,7.14,6.14,357.868622,23.601271,25.200001,48.369999,42.336338,27.744286,109.389999,37.900002,27.66,46.639999,27.780001,9.18,54.689999,34.25,93.019997,54.369999,49.700001
12/11/2007,34.099998,6.97,5.82,348.294495,23.060854,24.469999,46.110001,41.514816,26.934286,106.989998,39.459999,28.02,44.650002,26.93,9.07,54.59,34.290001,90.75,49.950001,47.540001
12/12/2007,34.470001,7.06,5.87,348.369232,23.401453,24.540001,45.720001,41.953583,27.265715,108.470001,41.709999,28.799999,43.43,27.280001,8.97,55.950001,35.470001,91.279999,50.369999,48.509998
12/13/2007,35.220001,6.99,5.8,345.729126,23.782925,24.379999,45.68,42.028267,27.404285,108.18,41.799999,29.059999,43.049999,27.16,8.84,56.259998,34.5,92.400002,50.200001,48.790001
12/14/2007,35.310001,6.89,5.76,343.691772,23.678474,24.059999,44.959999,41.421463,27.198572,105.769997,41.139999,28.65,42.16,26.290001,8.43,54.52,35.07,89.080002,50.299999,48.110001
12/17/2007,34.389999,6.8,5.52,333.365479,23.128973,23.040001,45.619999,40.235859,26.342857,104.529999,40.5,27.950001,41.700001,25.719999,7.95,53.790001,33.279999,85.089996,49.529999,47.27
12/18/2007,34.740002,6.81,5.74,335.417786,23.169846,23.02,46.150002,40.898674,26.139999,106.309998,40.599998,28.15,41.5,25.91,7.68,54.439999,34.130001,86.889999,48.07,48.130001
12/19/2007,34.790001,6.76,5.71,337.420258,23.228884,23.309999,46.299999,40.74931,26.16,107.139999,39.939999,28.190001,41.59,26.190001,7.98,54.209999,34.450001,89.379997,50.080002,48.66
12/20/2007,35.52,6.79,5.86,343.557251,23.233423,23.639999,46.43,40.908012,26.744286,108.839996,40.259998,28.280001,41.41,26.41,7.97,53.799999,35.169998,90.580002,51.369999,48.91
12/21/2007,36.060001,6.79,6.11,347.044189,23.628519,24.01,47.34,41.374783,27.701429,111.050003,41.48,28.6,41.919998,26.959999,7.79,54.540001,35.16,91.260002,54.369999,49.18
12/24/2007,36.580002,6.75,6.26,349.056641,23.760218,24.049999,47.27,41.813553,28.4,111.650002,41.5,28.719999,42.279999,27.309999,7.77,54.639999,35.779999,91.010002,54.970001,49.82
12/26/2007,36.610001,6.89,6.3,354.092773,23.964577,23.959999,47.990002,42.102951,28.421429,111.559998,42.299999,28.379999,42.299999,27.450001,7.77,55.950001,36.259998,92.849998,55,49.73
12/27/2007,35.970001,6.84,6.02,349.061646,23.437784,23.709999,47.18,41.430798,28.367144,109.599998,42.02,27.790001,41.459999,26.83,7.53,54.75,35.139999,94.25,53.32,48.599998
12/28/2007,36.119999,6.7,6,349.953278,23.324251,23.450001,47.150002,41.65485,28.547142,110.089996,42.439999,27.559999,41.099998,26.76,7.32,54.299999,34.790001,94.449997,53.220001,48.5
12/31/2007,35.599998,6.73,5.99,344.448914,22.924614,23.26,46.709999,40.786652,28.297142,108.099998,41.560001,27.07,41.259998,26.66,7.5,54.299999,34.02,92.639999,53.110001,48.759998
1/2/2008,35.220001,6.6,5.81,341.315674,22.547684,23.719999,45.610001,40.338547,27.834286,104.690002,41,26.540001,40.560001,25.35,7.14,54.110001,33.009998,96.25,50.950001,47.130001
1/3/2008,35.369999,6.45,5.69,341.385406,22.547684,23.84,45.150002,40.525257,27.847143,104.900002,41.389999,26.75,40.299999,24.67,6.77,54.349998,32.75,95.209999,50.939999,49.169998
1/4/2008,34.380001,6.13,5.58,327.273285,21.285194,23.16,42.380001,39.769085,25.721428,101.129997,40.889999,26.120001,39.849998,22.67,6.25,52.419998,30,88.790001,49.299999,48.150002
1/7/2008,34.610001,6.16,5.59,323.412781,20.594913,23.18,41.23,40.469242,25.377142,100.050003,41.43,26.129999,39.900002,22.879999,6.08,54.099998,26.9,88.82,48.310001,48.810001
1/8/2008,33.450001,6.1,5.33,314.660583,19.613987,22.610001,40.200001,39.199619,24.464285,97.589996,39.16,25.43,38.41,22.26,6,54.16,27.469999,87.879997,46.400002,47
1/9/2008,34.439999,6.07,5.12,325.380402,20.181654,22.559999,41.150002,39.647724,25.628571,98.309998,39,26.24,38.740002,22.75,5.53,57.189999,28.889999,85.220001,47.73,47.790001
1/10/2008,34.330002,6.25,5.31,322.157471,20.590372,24.09,41.610001,40.562599,25.431429,99.919998,39.400002,26.24,39.299999,22.540001,5.96,56.43,28.290001,84.260002,48.41,47.529999
1/11/2008,33.91,6.06,5.24,317.933319,20.435966,23.360001,39.84,39.675728,24.67,97.669998,38.200001,25.870001,38.5,21.99,6.25,55.299999,27.049999,81.080002,48.389999,46.5
1/14/2008,34.389999,6.18,5.49,325.68924,20.949137,23.700001,40.490002,40.133167,25.540001,102.93,38.509998,26.290001,39.220001,23.08,6.41,55.75,28.85,82.870003,48.900002,47.130001
1/15/2008,34,5.97,5.35,317.63443,20.458673,22.91,38.720001,39.367661,24.148571,101.830002,37.630001,25.85,37.880001,22.690001,6.12,53.779999,26.73,80.239998,47.130001,45
1/16/2008,33.23,5.86,5.44,306.824951,20.13624,21.950001,39.630001,39.50769,22.805714,101.629997,37.869999,25.15,38.689999,19.879999,6.57,52.549999,23.709999,80.349998,47.389999,45.09
1/17/2008,33.110001,5.76,5.38,299.273254,19.527702,21.219999,36.950001,38.191391,22.984285,101.099998,37.299999,24.33,36.91,19.33,6.34,51.119999,23.299999,80.120003,45.25,44.77
1/18/2008,33.009998,5.92,5.31,299.004272,19.868301,20.780001,37,36.492336,23.051428,103.400002,36.110001,24.299999,35.970001,19,7.07,51.439999,24.84,79.760002,45.110001,43.75
1/22/2008,31.959999,5.93,5.64,291.083954,19.400545,19.860001,36.849998,35.316067,22.234285,101.220001,35.959999,23.48,37.389999,18.610001,6.83,50.060001,23.6,78.480003,48.529999,45.049999
1/23/2008,31.93,6.3,5.65,273.285645,19.613987,20.01,41.009998,35.540119,19.867144,106.099998,36.689999,24.030001,40.57,19.98,7.56,48.560001,24.030001,73.970001,51.700001,46.23
1/24/2008,33.25,6.26,5.66,286.172363,20.386013,21.690001,40.119999,35.689484,19.371429,106.910004,35.75,25.110001,39.900002,20.690001,7.58,47.490002,25.870001,77.669998,51.23,45.59
1/25/2008,32.939999,6.58,5.58,282.142456,19.86376,21.940001,37.959999,35.250717,18.572857,104.519997,35.259998,24.200001,39.48,20,7.15,46.689999,24.950001,77.599998,48.889999,43.880001
1/28/2008,32.720001,6.67,5.39,276.951904,19.891008,20.780001,39.130001,35.577461,18.572857,104.980003,36.400002,24.1,41.200001,20.290001,7.46,46.950001,24.65,75.82,49.59,45.5
1/29/2008,32.599998,6.69,5.43,274.232117,19.700272,20.809999,39.68,36.137589,18.79143,106.099998,37.889999,24.059999,41.939999,20.5,7.61,48.279999,25.41,73.949997,49.459999,45.080002
1/30/2008,32.200001,6.75,5.35,273.111298,19.772934,19.049999,38.509998,35.698822,18.882856,105.650002,37.349998,24.360001,42.209999,20.690001,7.61,47.5,25.190001,74.209999,48.630001,45.200001
1/31/2008,32.599998,6.64,5.46,281.096375,19.854677,19.18,40.639999,36.249615,19.337143,107.110001,38.490002,24.5,44.150002,21.1,7.59,47.5,24.59,77.699997,49.34,46.52
2/1/2008,30.450001,6.85,5.5,256.986755,20.172571,28.379999,40.950001,36.174931,19.107143,109.080002,38.279999,24.940001,45.029999,21.77,8,46.299999,26.860001,74.629997,48.25,47.740002
2/4/2008,30.190001,6.68,5.55,246.789978,20.009083,29.33,40.080002,36.044231,18.807142,107.93,38.16,23.82,44.029999,21.200001,7.92,44.560001,26.02,73.949997,48.029999,46.75
2/5/2008,29.07,6.43,5.25,252.453735,19.51862,28.98,37.98,34.382519,18.48,105.019997,36.73,23.26,42.369999,20.120001,7.21,43.279999,24.389999,72.089996,45.560001,44.799999
2/6/2008,28.52,6.31,5.26,249.918243,19.146231,28.57,37.650002,34.261158,17.428572,103.589996,36.400002,23.08,42.330002,19.92,6.74,42.82,24.309999,68.489998,44.950001,45.099998
2/7/2008,28.120001,6.17,5.16,251.532196,18.39237,29.040001,38.029999,34.494545,17.32,102.339996,37,23.379999,43.369999,20.049999,6.59,44.040001,24.549999,70.910004,44.880001,46.189999
2/8/2008,28.559999,6.08,5.34,257.38028,19.019073,29.200001,36.959999,33.999767,17.925714,103.269997,36.369999,23.540001,42.16,20.27,6.34,42.990002,24.99,73.5,43.189999,46.18
2/11/2008,28.209999,6.39,5.36,259.606934,19.359673,29.870001,37.34,34.345177,18.492857,105.139999,36.869999,23.52,42.139999,20.68,6.28,43.5,25.07,75.190002,42.529999,46.240002
2/12/2008,28.34,6.46,5.27,258.077667,19.473206,29.57,38.959999,35.064011,17.837143,106.529999,37.509998,23.43,42.82,20.9,6.41,43.66,26,74.449997,42.709999,46.790001
2/13/2008,28.959999,6.58,5.1,266.311798,20.004541,29.879999,39.040001,36.090912,18.485714,108.419998,38.669998,24.059999,43.330002,21.209999,6.7,44.810001,27.02,77.730003,43.23,47.32
2/14/2008,28.5,6.46,5.38,265.131226,19.645777,29.98,37.759998,35.493443,18.20857,106.129997,37.84,23.530001,42.240002,20.459999,6.53,44.880001,22.610001,75.800003,42.619999,45.869999
2/15/2008,28.42,6.45,5,263.831085,19.922798,29.66,37.68,35.316067,17.804285,106.160004,37.880001,23.299999,42.700001,20.110001,6.45,44.779999,22.27,72.959999,42.32,46.259998
2/19/2008,28.17,6.48,4.95,253.524734,19.959127,29.01,38.049999,32.991535,17.454287,105,35.889999,22.879999,42.669998,20.16,6.5,46.959999,21.940001,72.080002,41.490002,44.900002
2/20/2008,28.219999,6.41,5.21,253.549637,21.54405,28.83,38.09,32.898182,17.688572,107.849998,34.360001,23.200001,42.970001,20.379999,6.83,46.73,21.780001,73.639999,43.549999,45.82
2/21/2008,28.1,6.23,5.11,250.491104,21.267031,28.42,37.529999,33.010208,17.362858,106.93,34.470001,23.190001,42.209999,20.299999,6.96,46.580002,21.290001,69.900002,43.169998,45.400002
2/22/2008,27.68,6.25,4.9,252.951874,21.525885,28.42,38.419998,33.794388,17.065714,108.07,34.98,23.6,42.599998,19.82,6.71,46.77,22.32,72.080002,44.189999,46.099998
2/25/2008,27.84,6.46,5.03,242.311752,21.857403,28.129999,39.310001,34.093121,17.105715,110.080002,35.5,23.799999,42.939999,19.940001,6.97,47.98,22.309999,73.269997,45.279999,46.57
2/26/2008,28.379999,6.52,4.96,231.228302,22.343325,28.219999,39.57,34.36385,17.021429,114.379997,35.57,24.07,42.720001,20.690001,7.13,48.91,22.5,71.690002,44.93,46.599998
2/27/2008,28.26,6.6,5,235.547119,22.22525,28.370001,39.900002,33.97176,17.565714,116.459999,35.200001,24.950001,42.880001,20.77,7.28,49.650002,22.85,70.870003,45.880001,46.669998
2/28/2008,27.93,6.62,4.87,236.807388,22.048138,28.15,39.349998,34.709263,18.558571,115.239998,35.959999,24.66,41.419998,20.49,7.02,48.84,21.99,67.849998,44.400002,46.169998
2/29/2008,27.200001,6.53,4.71,234.710251,21.693914,27.780001,37.16,33.90641,17.860001,113.860001,34.830002,24.389999,39.740002,19.969999,7.21,47.209999,21.389999,64.470001,42.119999,43.869999
3/3/2008,26.99,6.18,4.65,227.656693,21.616713,27.77,37.07,33.878407,17.389999,114.230003,35.060001,24.4,39.18,20.01,6.76,46.700001,21.139999,62.43,41.580002,44.169998
3/4/2008,27.59,6.13,4.78,221.469879,22.002726,28.059999,36.59,33.318275,17.802856,115.709999,34.869999,24.290001,38.779999,20,6.76,46.689999,20.93,65.339996,41.349998,44.299999
3/5/2008,28.120001,6.12,4.76,223.014084,21.939146,28.67,36.310001,33.561001,17.784286,115.389999,35.450001,24.27,37.549999,20.200001,6.84,46.779999,21.17,64.989998,41.470001,44.43
3/6/2008,27.57,5.94,4.52,215.542099,21.698456,28.700001,35.810001,32.935524,17.275715,112.519997,35.02,23.940001,36.52,19.870001,6.49,45.68,19.84,62.740002,39.669998,43.369999
3/7/2008,27.870001,5.78,4.55,215.865875,21.485014,29.030001,35.049999,32.748814,17.464285,113.940002,35.009998,24.110001,36.740002,20.07,6.49,44.32,19.549999,64.089996,39.860001,43.599998
3/10/2008,28.049999,5.6,4.57,206.03772,21.212534,28.51,34.68,32.085995,17.098572,114.010002,34.650002,23.99,35.310001,20.120001,6.16,42.810001,18.43,63.470001,38.299999,42.310001
3/11/2008,29.280001,5.9,4.6,219.09877,21.762035,29,36.669998,32.870174,18.192858,116.489998,36.09,25.15,37.720001,21.200001,6.48,44.830002,19.040001,67.150002,42.490002,46
3/12/2008,28.629999,5.7,4.6,219.268127,21.466848,28.450001,36.290001,32.28204,18.004286,117.07,35.32,25.139999,37.029999,21.120001,6.43,43.360001,18.52,66.510002,41.009998,45.43
3/13/2008,28.620001,5.39,4.73,220.677841,21.353315,27.5,36.799999,32.366058,18.277143,115.910004,35.5,24.950001,37.139999,21.280001,6.73,43.310001,19.700001,68.32,41.599998,45.389999
3/14/2008,27.959999,5.29,4.73,218.142349,20.853769,26.709999,35.41,31.572546,18.087143,115.230003,35.029999,24.32,35.689999,20.66,6.38,41.860001,18.32,68.220001,39.549999,43
3/17/2008,28.299999,5.11,4.94,209.151047,21.080835,25.85,34.900002,32.310047,18.104286,115.550003,35.790001,24.290001,35.959999,20.85,6.34,40.880001,17.860001,66.529999,36.380001,39.82
3/18/2008,29.42,5.29,5.33,218.76004,21.766577,27.66,36.830002,32.944859,18.974285,118.410004,37.07,25.58,38.93,21.75,6.39,41.849998,18.969999,71.699997,42.860001,44.849998
3/19/2008,28.620001,5.45,5.13,215.193405,21.158039,27.07,35.759998,32.79549,18.524286,116.940002,36.049999,24.469999,38.560001,21.09,6.15,41.040001,17.66,70.169998,43.450001,43.240002
3/20/2008,29.18,5.62,5.47,215.965515,21.117167,27.66,38.23,33.719704,19.038572,118.330002,36.849998,24.77,41.860001,21.75,6.11,41.900002,18.52,73.190002,49.669998,46.389999
3/24/2008,29.17,5.96,5.75,229.420074,21.766577,27.52,40.650002,34.513218,19.932858,119.059998,38.029999,25.639999,42.450001,22.129999,6.21,41.830002,20.030001,75.949997,48.75,44.029999
3/25/2008,29.139999,6,6,224.54834,21.916439,28.73,39.689999,34.447868,20.139999,117.970001,38,25.75,40.970001,22.27,6.3,42.68,20.32,75.169998,49.450001,44.349998
3/26/2008,28.559999,5.87,6.04,228.239502,21.498638,28.49,38.970001,33.738373,20.722857,116.910004,37.759998,24.780001,39.84,21.860001,6.22,41.880001,19.67,73.800003,47.790001,42.720001
3/27/2008,28.049999,5.83,5.86,221.210846,21.180744,28.09,38.860001,33.570335,20.035715,115.519997,37.66,24.18,38.639999,21.09,6.16,40.84,19.389999,70.800003,45.689999,41.91
3/28/2008,27.91,5.59,5.84,218.222046,20.930971,28.99,37.93,33.467644,20.43,114.57,37.66,24.08,38.07,20.790001,5.91,40.639999,19.68,69.760002,44.740002,41.290001
3/31/2008,28.379999,5.72,5.96,219.412582,20.735695,28.93,37.5,34.027771,20.5,115.139999,38.299999,24.09,37.91,21.18,5.89,40.07,19.790001,71.300003,45.700001,41.73
4/1/2008,29.5,5.97,5.95,231.985458,21.612171,28.5,39.110001,35.442825,21.361429,116.489998,39.48,24.98,40.860001,21.969999,6.07,41.73,21,76.699997,48.849998,44.130001
4/2/2008,29.16,6.13,6.04,231.980484,21.448683,27.82,39.369999,35.602268,21.07,114.809998,38.720001,24.959999,40.299999,21.85,6.19,41.970001,20.360001,77.370003,49.09,42
4/3/2008,29,6.46,6.11,226.710236,21.326067,28.129999,39.389999,35.705433,21.658571,116.019997,39.009998,24.23,40.369999,21.93,6.26,42.110001,19.98,74.940002,48.880001,42.41
4/4/2008,29.16,6.49,5.94,234.665421,21.071753,28.360001,39.220001,35.020775,21.868572,115.760002,38.48,24.389999,39.41,21.870001,6.23,41.900002,18.780001,76.870003,47.599998,40.68
4/7/2008,29.16,6.73,5.92,237.519714,20.853769,27.700001,39.419998,35.077049,22.27,116.309998,39.009998,23.940001,39.5,21.75,6.34,42.470001,19.23,76.900002,48.09,43.369999
4/8/2008,28.75,6.91,5.88,233.03154,20.921888,27.700001,39.34,34.467422,21.834286,116.269997,38.799999,23.959999,38.380001,21.08,6.03,40.560001,19.120001,77.300003,47.619999,42.98
4/9/2008,28.889999,6.72,5.76,231.228302,20.930971,27.77,37.68,33.782761,21.634285,116.769997,38.189999,23.530001,37.93,21.42,6.26,40.32,19.5,74.389999,46.099998,43.369999
4/10/2008,29.110001,6.74,5.8,233.664169,21.148956,28.59,37.919998,33.604565,22.078571,118.779999,38.200001,24.040001,37.689999,22.08,6.27,40.91,19.879999,74.830002,44.439999,43.259998
4/11/2008,28.280001,6.69,5.72,227.87088,20.64941,28.34,37.060001,33.379471,21.02,116,37.299999,23.379999,36.939999,21.24,6.01,40.759998,18.530001,71.989998,43.630001,42.669998
4/14/2008,28.059999,6.78,5.66,224.986694,20.808355,27.799999,35.43,33.144997,21.111429,117.279999,37.200001,23.309999,35.580002,20.690001,5.86,39.860001,17.91,72.610001,42.970001,42.080002
4/15/2008,28.25,6.88,5.64,222.585693,20.808355,28.17,35.880001,32.929283,21.197144,117.169998,37.330002,23.110001,35.580002,20.91,5.78,39.799999,18.120001,72.5,43.52,42.720001
4/16/2008,28.950001,7.19,5.72,226.665405,21.389647,28.309999,36.790001,33.623322,21.957144,120.470001,37.610001,23.83,36.98,22.129999,6.07,41.84,18.84,74.589996,45.419998,44
4/17/2008,29.219999,7.26,5.83,223.930649,21.485014,28.030001,36.09,33.623322,22.07,123.080002,37.57,23.889999,37.470001,22.110001,6.19,42.389999,18.58,74.040001,46.419998,43.060001
4/18/2008,30,7.45,6.05,268.697845,21.88011,28.43,37.759998,33.792141,23.005714,124.400002,37.509998,24.51,38.560001,22.549999,6.11,43.580002,19.02,80.099998,47.77,42.369999
4/21/2008,30.42,7.73,5.96,267.890869,22.002726,28.549999,37.5,33.72649,24.022858,124.349998,37.59,24.889999,37.610001,22.459999,6.14,44.360001,19.870001,80.18,47.200001,41.419998
4/22/2008,30.25,7.65,5.89,276.463745,21.875568,28.540001,37.299999,33.510773,22.885714,123.669998,37.810001,24.92,37,21.99,5.96,43.029999,19.5,79.599998,47.189999,40.630001
4/23/2008,31.450001,7.52,5.9,272.22464,21.807447,28.08,37.580002,34.073509,23.27,123.599998,38.529999,25.440001,36.860001,22.559999,5.92,43.799999,20.440001,81,47.380001,41.209999
4/24/2008,31.799999,8.4,6.25,270.506073,21.957312,27.299999,38.5,34.101643,24.134285,124.190002,38.650002,26.030001,37.869999,22.690001,6.03,44.02,19.950001,77.690002,50.389999,43.439999
4/25/2008,29.83,7.5,6.35,271.01416,21.548592,26.799999,39.349998,34.73941,24.247143,123.080002,38.580002,25.6,38.299999,22.559999,6.06,45.630001,20.15,80.860001,50.650002,44.369999
4/28/2008,28.99,8.21,6.83,275.029114,21.612171,26.43,39.549999,35.592888,24.605715,121.690002,38.299999,25.35,38.18,22.709999,6,45.919998,19.790001,81.970001,49.91,44.41
4/29/2008,28.639999,8.12,6.79,278.192261,21.725704,27.360001,39.439999,35.836739,25.007143,122.849998,38.59,25.51,37.860001,22.620001,6.02,45.939999,20.200001,80.739998,48.959999,44.119999
4/30/2008,28.52,8.26,6.23,286.072723,21.049046,27.41,38.25,36.08997,24.85,120.699997,38.709999,25.639999,37.540001,22.26,5.96,45.790001,20.549999,78.629997,48.599998,43.529999
5/1/2008,29.4,8.48,6.8,295.432648,21.811989,26.809999,39.529999,36.877796,25.714285,123.610001,39.939999,26.67,39.389999,23.290001,6.22,46.599998,21.5,79.360001,50.330002,45.130001
5/2/2008,29.24,8.27,6.45,289.559662,21.961853,28.67,39.040001,37.131027,25.848572,123.18,40.130001,26.75,39.790001,23.58,6.16,47.59,22.52,77.309998,50.310001,45.310001
5/5/2008,29.08,8.33,6.62,296.339233,21.925522,24.370001,38.689999,36.483883,26.389999,122.029999,39.849998,26.280001,38.970001,23.25,6.53,46.810001,21.959999,75.919998,48.720001,45.349998
5/6/2008,29.700001,8.27,6.78,292.085205,22.08901,25.719999,39.220001,36.474503,26.665714,122.82,39.560001,26.33,39.240002,23.58,7.12,47.299999,22.530001,75.709999,49.049999,45.66
5/7/2008,29.209999,7.96,6.52,288.418945,22.093552,25.639999,38.060001,35.90239,26.084286,124.139999,38.82,25.780001,38,23.17,6.91,46.220001,22.01,73.18,47.209999,44.369999
5/8/2008,29.27,8.2,6.55,290.416443,22.279745,26.219999,38.189999,35.874256,26.437143,124.919998,38.860001,25.700001,37.330002,23.4,6.93,45.599998,21.950001,72.790001,46.48,43.73
5/9/2008,29.389999,8.1,6.48,285.529755,22.311535,25.93,38.049999,35.55537,26.207144,124.059998,38.59,25.49,36.650002,23.370001,6.94,44.740002,22.530001,72.410004,45.959999,43.080002
5/12/2008,29.99,8.15,6.57,291.377838,21.267031,25.26,39.029999,35.696056,26.879999,125.239998,39.110001,25.84,37.439999,23.639999,7.16,45.299999,21.889999,74.529999,47.650002,44.27
5/13/2008,29.780001,8.23,6.63,290.411469,20.10445,26.559999,39.009998,35.74295,27.137142,126.580002,39.259998,25.889999,36.610001,23.76,7.19,46.060001,21.440001,74.559998,46.610001,43.68
5/14/2008,29.93,8.14,6.45,287.073975,20.726612,27.139999,39.34,36.530777,26.608572,127.519997,39.610001,25.75,36.799999,23.84,7.16,49.93,22.07,74.199997,46.959999,44.849998
5/15/2008,30.450001,8.17,6.63,289.415192,21.221617,27.75,39.91,36.483883,27.104286,128.460007,39.860001,26.5,36.709999,24.969999,7.41,50.529999,23.780001,76.120003,47.709999,45.700001
5/16/2008,29.99,8.11,6.58,288.951935,21.475931,27.66,39.950001,36.361958,26.802856,127.82,40.07,26.51,36.169998,25,7.26,49.5,24.41,76.459999,47.209999,45.549999
5/19/2008,29.459999,8.02,6.38,287.681702,21.212534,27.68,40.790001,36.671459,26.228571,126.489998,40.509998,26.370001,36.099998,24.879999,7.1,49.700001,23.9,82.290001,46.200001,45.23
5/20/2008,28.76,8,6.13,288.219696,21.099001,27.48,40.029999,35.480339,26.557142,125.18,39.369999,25.85,35.389999,24.09,7.12,48.740002,23.280001,80.720001,44.799999,44.279999
5/21/2008,28.25,7.8,5.78,273.968109,20.34514,27.33,38.849998,34.90823,25.455715,123.620003,38.889999,25.370001,34.630001,23.66,7.08,47.630001,23.09,78.300003,42.889999,43.529999
5/22/2008,28.469999,7.16,6.17,273.704102,20.390554,27.530001,39.049999,35.1427,25.292856,124.699997,39.18,25.58,34.73,23.879999,7.07,48.57,23.65,79.260002,42.950001,44.150002
